model_loaded,test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,n_test_trials,n_test_samples,channel
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5833818912506104,1.2590539455413818,0.991601824760437,0.9825116991996765,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,FCz
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.613911747932434,1.290160059928894,0.9905775785446167,0.9810363054275513,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,FC2
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,4.100528240203857,2.8447422981262207,0.9255483150482178,0.8538498282432556,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,C5
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.9886385202407837,1.5777201652526855,0.9861131906509399,0.9722988605499268,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,C1
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.7946686744689941,1.430031180381775,0.9888333678245544,0.9770638942718506,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,C2
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,3.8713908195495605,2.8640668392181396,0.9488906264305115,0.8911675214767456,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,C6
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5782967805862427,1.264628291130066,0.991409182548523,0.9826263785362244,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,CP1
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5084985494613647,1.1888197660446167,0.9927878379821777,0.9849194884300232,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,CPz
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.2297203540802002,0.9590280055999756,0.9949003458023071,0.9897793531417847,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,CP2
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.0205602645874023,1.5714696645736694,0.9871514439582825,0.9731957912445068,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,P1
True,A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.499954342842102,1.157180666923523,0.992813766002655,0.9855101108551025,0.2887061915047087,0.40645022319985846,0.4575565447805914,1.8064544862174696,1.7037290462978032,270,20000,P2
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.650298833847046,1.8459705114364624,0.9755455255508423,0.9514095033566651,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.4201228618621826,1.1280856132507324,0.9930552840232849,0.9859321713447571,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,FCz
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,4.036285400390625,2.7728958129882812,0.9272463917732239,0.8583930134773254,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,C5
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,3.753173589706421,2.777838706970215,0.9519460797309875,0.8977125287055969,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,C6
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.4600409269332886,1.1499896049499512,0.9932752251625061,0.9858728051185608,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,CPz
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.1539905071258545,1.6782814264297485,0.9857404828071594,0.969538688659668,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,P1
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.6374002695083618,1.2728393077850342,0.9913516044616699,0.982732892036438,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,P2
True,A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.705812692642212,2.141860246658325,0.9771286845207214,0.9534117579460144,0.34707936699000747,0.49302532744890737,0.5745090972140784,2.2078635703203324,2.0650514652738647,270,20000,POz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.042836904525757,1.5956937074661255,0.9708320498466492,0.942393063264411,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.832560658454895,1.4294284582138062,0.9726678133010864,0.9458865523338318,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,FC3
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.7795467376708984,1.4132229089736938,0.9775319695472717,0.9551624655723572,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,FC1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.310269594192505,1.8403749465942383,0.9662177562713623,0.9330253005027771,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,FCz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.9431124925613403,1.5416524410247803,0.9748861193656921,0.9498261213302612,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,FC2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.5871014595031738,1.2497658729553223,0.9815738201141357,0.9633843898773193,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,FC4
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.8083109855651855,2.1177613735198975,0.9140079021453857,0.8345242738723755,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,C5
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.0258240699768066,1.6167781352996826,0.9702564477920532,0.9405760169029236,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,C1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.554142475128174,2.03375244140625,0.9585833549499512,0.9182054996490479,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,Cz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.919150948524475,1.5404255390167236,0.9754377603530884,0.9509642124176025,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,C2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.4003515243530273,1.9174835681915283,0.9487230777740479,0.8996458649635315,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,C6
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.7587684392929077,1.3973509073257446,0.9762628674507141,0.9529239535331726,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,CP3
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.106403350830078,1.6869304180145264,0.9700983762741089,0.9391118884086609,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,CP1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.2178237438201904,1.7672638893127441,0.9703948497772217,0.940221905708313,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,CPz
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.658578634262085,1.3214210271835327,0.9824791550636292,0.9650157690048218,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,CP2
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.7998713254928589,1.4279236793518066,0.9784731864929199,0.9567086696624756,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,CP4
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.7620689868927002,1.3957549333572388,0.9813343286514282,0.962768018245697,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,P1
True,A04T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.8120875358581543,1.4294984340667725,0.9813216924667358,0.9628373980522156,0.12230692236438757,0.13333515693539477,0.15266604405085624,0.5465891087189464,0.47511385091582675,262,20000,P2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.6573445796966553,1.2784037590026855,0.9811248779296875,0.9625593162591409,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5719531774520874,1.2560220956802368,0.9823910593986511,0.965013325214386,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,FC1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5344356298446655,1.219882845878601,0.9851216673851013,0.9704551696777344,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,FCz
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.810576319694519,1.4434759616851807,0.9779950380325317,0.9564372897148132,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,FC2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.521707057952881,1.8522849082946777,0.9317669868469238,0.866576075553894,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,C5
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.531388282775879,1.2418376207351685,0.9828916788101196,0.9660431146621704,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,C1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.3641976118087769,1.1182197332382202,0.9877482652664185,0.9752229452133179,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,C2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.0243427753448486,1.6080238819122314,0.9636526703834534,0.9286240935325623,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,C6
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.6209650039672852,1.3008291721343994,0.9818223118782043,0.9639424681663513,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,CP1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.3532568216323853,1.0755858421325684,0.9888898134231567,0.977743923664093,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,CPz
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.0599446296691895,0.8369966745376587,0.9930508732795715,0.9857121109962463,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,CP2
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.553850531578064,1.2291183471679688,0.9854468703269958,0.9710473418235779,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,P1
True,A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.482499361038208,1.158571720123291,0.9877094030380249,0.9751266241073608,0.10193146112863007,0.14375333300715845,0.16386169101189801,0.5511590197413652,0.48921974808681495,262,20000,P2
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.9780796766281128,1.4757384061813354,0.9738563895225525,0.9483912417375772,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.4527082443237305,1.1525027751922607,0.9871376752853394,0.973518431186676,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,FCz
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.3149282932281494,1.653977394104004,0.9425826668739319,0.8875604271888733,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,C5
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.7800549268722534,1.4035991430282593,0.9720951318740845,0.9448111653327942,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,C6
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.0572590827941895,0.8397858142852783,0.9933452010154724,0.9864152669906616,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,CPz
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.791856288909912,1.4249728918075562,0.9805604219436646,0.9614985585212708,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,P1
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.867621660232544,1.4740959405899048,0.9800713658332825,0.96052485704422,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,P2
True,A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.989163637161255,2.3812320232391357,0.9517421722412109,0.9027820825576782,0.11183324364940679,0.14241578621198542,0.171231222895107,0.585592748108746,0.5133731909807305,262,20000,POz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.873388409614563,1.441398024559021,0.9767403602600098,0.9531105516116178,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.1644656658172607,1.6233948469161987,0.9708485007286072,0.9420613050460815,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,FC3
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.8203157186508179,1.4049673080444336,0.9813143014907837,0.9605614542961121,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,FC1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.132143974304199,1.6747525930404663,0.9763439297676086,0.9497312903404236,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,FCz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.807847023010254,1.3874164819717407,0.9821901321411133,0.962830126285553,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,FC2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.7243295907974243,1.3577558994293213,0.9820316433906555,0.9643232226371765,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,FC4
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.5503880977630615,2.030208110809326,0.9364497065544128,0.8756000995635986,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,C5
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.9208905696868896,1.5144822597503662,0.9767641425132751,0.9522351026535034,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,C1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.1916956901550293,1.7297160625457764,0.9720927476882935,0.9420234560966492,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,Cz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.8470460176467896,1.4619419574737549,0.9791829586029053,0.9567404985427856,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,C2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.308093547821045,1.8442355394363403,0.9566121697425842,0.9149776101112366,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,C6
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.5620790719985962,1.2188926935195923,0.9815245270729065,0.9622488021850586,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,CP3
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.5955479145050049,1.2756282091140747,0.9826064109802246,0.9639527201652527,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,CP1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.5425399541854858,1.214376449584961,0.9850958585739136,0.9687991142272949,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,CPz
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.1427741050720215,0.9048041701316833,0.9915821552276611,0.9825515151023865,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,CP2
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.6696499586105347,1.302458643913269,0.9808008670806885,0.9606407880783081,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,CP4
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,1.1158959865570068,0.8959552645683289,0.9905913472175598,0.9807894825935364,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,P1
True,A05T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,2.106151819229126,1.6627646684646606,0.9683331251144409,0.9365282654762268,0.11602264471528735,0.11086295522918271,0.1524516555440452,0.5931774910248496,0.5234373974312702,262,20000,P2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5510308742523193,1.1846528053283691,0.9837508797645569,0.9675598468809838,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.458178162574768,1.152214527130127,0.9879358410835266,0.9746924042701721,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,FC1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.125440239906311,0.8800353407859802,0.9933152794837952,0.9859941005706787,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,FCz
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.5548982620239258,1.2262372970581055,0.9864634275436401,0.9725037813186646,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,FC2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.2378311157226562,1.7789015769958496,0.9511370658874512,0.9042224884033203,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,C5
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.679948329925537,1.3391554355621338,0.9817374348640442,0.9634661674499512,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,C1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.4184778928756714,1.1537840366363525,0.9872100353240967,0.9744863510131836,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,C2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.0084517002105713,1.5850608348846436,0.9675470590591431,0.9356202483177185,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,C6
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.4015874862670898,1.1230497360229492,0.9861901998519897,0.9721843600273132,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,CP1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.1021623611450195,0.8432239294052124,0.9920833706855774,0.9840710759162903,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,CPz
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,0.9329144954681396,0.7205365300178528,0.9941861629486084,0.9883715510368347,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,CP2
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,1.0070456266403198,0.8149328231811523,0.9926843047142029,0.9843544363975525,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,P1
True,A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,interpolation_residual,2.0292725563049316,1.598704218864441,0.9703480005264282,0.9410775303840637,0.08612402612669882,0.10199851873882214,0.11900580160972582,0.4686651034421337,0.380045340653088,262,20000,P2
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.6439412832260132,1.248964548110962,0.9803716540336609,0.9609451787801959,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.0319103002548218,0.8172345161437988,0.9944506883621216,0.9882252812385559,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,FCz
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.025970458984375,1.5984543561935425,0.9601231813430786,0.9214988946914673,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,C5
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.8256570100784302,1.440428376197815,0.9730672836303711,0.9468057751655579,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,C6
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.1174577474594116,0.8535159230232239,0.9918088912963867,0.9836259484291077,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,CPz
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.0945764780044556,0.8869131803512573,0.9913008809089661,0.9815165996551514,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,P1
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,2.1315460205078125,1.6834725141525269,0.9673585891723633,0.9349883794784546,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,P2
True,A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,interpolation_residual,1.8506842851638794,1.4627286195755005,0.9745576977729797,0.9496510028839111,0.08463691462936376,0.10089071265387597,0.12137140620068859,0.47856834354628636,0.39919644675839017,262,20000,POz
True,A06T,5,"Fz,C3,C4,Pz,POz",17,interpolation_residual,3.2361443042755127,2.472536563873291,0.965959370136261,0.9327118658545186,0.24175088920479273,0.30905829824033,0.3678057611213457,1.43692476437514,1.1324098842095163,219,20000,
