test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,n_test_trials,n_test_samples,channel
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,4.371211310693403,3.329353793277872,0.9299686023254063,0.8615350045987122,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,C6
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.743575663279146,1.4236698280231113,0.9896805038431075,0.9789338133245273,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,CP1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.5393807540891296,1.208194494025984,0.9923463741947215,0.9843767486282722,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,CPz
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.3613447590004044,1.0663324500548583,0.9938004898421307,0.9875189373675237,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,CP2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,2.0561522519206155,1.6036044161025143,0.9866156087213115,0.9724230397641406,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,P1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.5697656658709733,1.2199719647943956,0.9921498589355738,0.9842246118170244,1.3401210086939397,0.9895510090910865,3.739266335863161,0.4401733378148883,0.5653825445123772,270,270000,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,3.4109990879848304,2.4086035010432316,0.9610265212911169,0.9199928148095454,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.9462520215495485,1.6101389891534779,0.9868829623142111,0.9737350224362633,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,FCz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,5.9646822234847106,4.7492756497707065,0.8686616922975309,0.6935335859191101,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,C5
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,4.782479427986619,3.7840890000335974,0.9199565075122651,0.8342541688184356,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,C6
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.7756222479152655,1.4084692776803989,0.9897720145915966,0.9792135429994484,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,CPz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.196684411638134,1.7129558010736434,0.9850799825285971,0.9685246049445011,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,P1
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.6447437292391947,1.2818608917760712,0.9913887517229991,0.9826816352839212,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.9195075446862426,2.3134348978145667,0.9748867890490079,0.9461608726132141,1.8262191227043048,1.0099116372440766,5.2645453007041105,1.1122229969075763,0.39904086395458777,270,270000,POz
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.6564013541478393,2.013824354360323,0.9527196402830663,0.9028957155025618,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.038809726810118,1.6098188761001921,0.9665948811345683,0.9338592232928775,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,FC3
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.1622523294515044,1.7212249278512544,0.9673407284404163,0.934936960769232,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,FC1
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.036669821173454,2.4167580288940425,0.9424671110684761,0.8857046832776532,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,FCz
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.2645720111316914,1.8016813062709705,0.966335885262794,0.9321994255506021,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,FC2
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.854929885365564,1.467670502516801,0.9753691278428905,0.9498268474634517,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,FC4
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,4.418410680182593,3.5094338796276965,0.820376138723903,0.599176948089734,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,C5
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.7234126714234352,2.1671634646968605,0.9502074800327156,0.8940640323504597,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,C1
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.445129979015949,2.7367734989846513,0.9301024874173965,0.8520839628807615,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,Cz
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.6384673844723765,2.105228089176368,0.957006516568731,0.9077713858213474,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,C2
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,4.1882800343241495,3.340508093279731,0.8668351729949433,0.690921466488621,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,C6
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.764463548869,1.4038477281734145,0.9760604990685742,0.9526732241712431,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,CP3
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.362173319085655,1.8871243718193311,0.9640885721549363,0.9240238927220462,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,CP1
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.7142816940494563,2.1642835935857385,0.9580399192491039,0.9105666213699263,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,CPz
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.056079044337628,1.6339758510751032,0.9748434273446835,0.9459064112251527,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,CP2
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.7782994979458686,1.409044776955098,0.978458872011812,0.9572837425247759,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,CP4
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.7576972876797718,1.3920598930598467,0.9813352359639633,0.9629065308493873,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,P1
A04T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.8671326195045297,1.4684171420586916,0.9799399392003729,0.9601540430110802,1.5265645656288156,0.6488529866657062,1.0189333131841425,1.9359422630284862,0.23734252092835106,262,262000,P2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.9809937387453482,1.5253234200581076,0.973556676751205,0.9467217177794254,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.8064312552017223,1.45734170627271,0.9771305875749287,0.9545886433311858,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,FC1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.6967138176721046,1.3545323867044703,0.9820156719933728,0.9643178937601683,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,FCz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,2.15172475209026,1.7327433450145284,0.969323591535776,0.9387882868710489,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,FC2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,3.2907741081506736,2.594917435350112,0.8959379504499199,0.7776604748942781,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,C5
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.8224340057994548,1.5094302034395077,0.9766581906804078,0.9525626793355237,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,C1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.7453919530166897,1.4727346048601164,0.9803138929907886,0.959640278409309,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,C2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,2.7734179578885905,2.2146526934910717,0.9375767021912522,0.8644723005013221,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,C6
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.795424468515771,1.4651132973775816,0.9784410255820496,0.9561077546947028,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,CP1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.388515469990157,1.106994172052301,0.9883004212344273,0.9765959375624181,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,CPz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.1695683388476963,0.9249260049022899,0.991480563460356,0.9824968027198342,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,CP2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.5895997656587277,1.2623478325722417,0.9847355697879894,0.9696621452675855,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,P1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.5443902764018977,1.2081473586604967,0.9862761297396161,0.9727386068214351,0.9888724007980821,0.5842402112574727,0.6344966839572285,0.9643792733062001,0.04832700841424399,262,262000,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.8943135432153397,2.1594973712272645,0.9472265178155322,0.8894871444390378,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.035987211601395,1.6740997270434346,0.9739767960071678,0.948621268198771,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,FCz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,4.936229333291607,4.168802054861405,0.8016024607807137,0.49972225058370856,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,C5
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,3.648265660059629,3.051036828532102,0.9017398585060165,0.7654851596089203,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,C6
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.4052684098119141,1.14067205129752,0.9879869056972246,0.9760277736596937,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,CPz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.6930245950613254,1.3453121360596245,0.9828156398969565,0.9655859471073598,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,P1
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.702867771019097,1.3387953863044522,0.9833918125923258,0.9668566974613206,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,3.0128125884928605,2.3977634144922857,0.9552474312067805,0.9005912398134486,2.4321499774070943,1.1148337657386262,1.0280536675377305,1.8282100278335027,0.5508550508962688,262,262000,POz
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.1410334494961476,1.6135035028577809,0.9701907830128855,0.9388587997647831,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.2987446776006224,1.708351317701768,0.9669434314535297,0.9349597413515396,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,FC3
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.9022201590683525,1.4899180997054848,0.9796746606144732,0.9573854682023366,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,FC1
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.4156750318279676,1.9162900473020665,0.9697443268014173,0.9359172812498215,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,FCz
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.8065975050482441,1.4079284144270958,0.9824792586651727,0.9631067441766881,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,FC2
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.6571899538464219,1.2963308678548133,0.9833932472893524,0.9670573295973077,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,FC4
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.606331284166172,2.872749251332442,0.8828166382629854,0.7514309453988748,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,C5
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.0671308564411968,1.635908479491494,0.9737160407951413,0.9450237864180172,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,C1
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.492696024177357,1.9741572000421486,0.965001315071306,0.9251143897923649,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,Cz
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.0563899539515473,1.644782567542043,0.9753489218483563,0.9464489494971551,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,C2
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.2954713668826607,2.6522228951366227,0.9138409931280466,0.82600953502788,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,C6
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.5023681462785425,1.1634676275553066,0.9824006759247128,0.9650880008701073,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,CP3
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.6648266429439098,1.329863981000016,0.9813404083484439,0.9608796342616894,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,CP1
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.7610525663946957,1.3928460619292735,0.980911817614069,0.9592014540549086,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,CPz
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.2599127622735349,0.9938490526820621,0.9899414732205957,0.9787179284300709,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,CP2
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.7195287640076922,1.3377759901817798,0.978877341207003,0.958084795300902,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,CP4
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,1.125572805053163,0.9048679609982384,0.990833526961004,0.9804396296303113,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,P1
A05T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,2.158237011825859,1.7082497336997073,0.9671549246221568,0.9331446394267401,2.6168363652657507,0.4865836647290794,0.3398868859687857,0.399129832705202,0.05926694211038621,262,262000,P2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.8418493123892896,1.3961890215831578,0.9775425489469093,0.9543512051585397,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.5700958545258745,1.2849001470688632,0.9855151574313448,0.9709672285419803,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,FC1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.1612847590708646,0.9219876575752726,0.992571729465908,0.9851904671196949,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,FCz
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.7540429516718898,1.4402669388505833,0.9825527684705687,0.9652219987506642,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,FC2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,3.1755680329463494,2.549839946196937,0.9152480530968845,0.8072658535605833,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,C5
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.92036469185207,1.5747384851956843,0.976210868897396,0.9525532674170106,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,C1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.7554120043585204,1.4846646759766575,0.9808596626607167,0.9609774922502159,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,C2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,2.595686482023175,2.0679644220849505,0.9485712952067669,0.8920569129268798,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,C6
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.6137156493768223,1.3343285709056394,0.9818610340742068,0.9632447913192798,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,CP1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.1312651736746646,0.8672257965698655,0.9917497632222301,0.9831643890623241,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,CPz
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,0.9489462649718698,0.7417287102696766,0.9940613369142468,0.9879269724794041,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,CP2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,1.0400505103215028,0.8385593859353225,0.9922064818092101,0.9832991431512764,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,P1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,spherical_spline,2.0883776111144163,1.6480635223683822,0.9690868980547103,0.9374026395531813,1.7302993100412072,0.8272471731921494,0.26245628915805125,0.20052814650218415,0.10147936313690169,262,262000,P2
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.807791771590369,2.056540259598077,0.9468716142733041,0.8860720534267211,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.8346250149236853,1.5508964607302314,0.9814147362866656,0.9630377390127209,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,FCz
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,4.968764777959,4.211939680586215,0.8249075540544851,0.5281405064095873,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,C5
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,3.7947061549136354,3.154074345970813,0.9011589182258729,0.7693004927040422,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,C6
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.4307384630071867,1.1476513789456233,0.9865249081610992,0.9730709798585467,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,CPz
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,1.111725226698748,0.8977146286457339,0.9913220679023996,0.9809179595669869,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,P1
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.1671822111521646,1.711202566933758,0.9670843228584964,0.9325893029612762,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,P2
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,spherical_spline,2.1799016024868565,1.7223027553742078,0.9669887325992682,0.9302385194237228,3.0473413394001,1.334173921228708,0.6709822200470366,0.8351084494338429,0.4982047664787454,262,262000,POz
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,4.0932895696686895,3.0024880561318446,0.9481698696266987,0.8920503753325746,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.4697335657778496,2.7467025343111735,0.9597191161866759,0.9173475080624361,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,FC3
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.487947616293006,2.730678238682914,0.9629673230930718,0.926210733387107,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,FC1
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,5.204773881380335,4.070677108976547,0.9274314865212762,0.8591545762046295,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,FCz
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.53293403273212,2.77176329170729,0.9643426321615624,0.9278917067821074,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,FC2
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.787628098273453,2.9812973983994935,0.9593773803982519,0.9106468945199422,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,FC4
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,6.632810776650226,5.229289314133994,0.838928578300072,0.5963193515925527,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,C5
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,3.5543677005754715,2.7709982690539454,0.9620254877119266,0.9180365341737398,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,C1
A06T,5,"Fz,C3,C4,Pz,POz",17,spherical_spline,5.242246028896855,4.053515103695945,0.9232647933258606,0.8370956629019148,3.656015399764189,3.259442614000255,11.174144211030766,3.4663924530013617,0.2964112434206232,219,219000,Cz
